data_id,region,data_state,account_status,purchasegroup,consumer_dob,chargeoff_age,working_age,agency_ever,legal_ever,wage_garnishable_state,bank_account_found,FT_job_found,PT_job_found,verification_completed,contains_judgment_image,data_bal_total,chargeoff_date,chargeoff_date_bom,chargeoffamt,chargeoffamt_present,judgment_status,judgment_active,acct_post_judgment,judgment_date,days_between_chargeoff_and_judgment,judgment_amount,judgment_amount_present,chargeoff_precovid(2020-03-01),judgment_precovid(2020-03-01),total_transactions,num_payments,num_reversals,net_num_payments,sum_pay_amount,avg_pay_amount,min_pay_date,max_pay_date,payment_duration_days,avg_days_between_payments,avg_monthly_payment(duration>=365days),days_between_chargeoff_and_min_pay_date,days_between_chargeoff_and_max_pay_date,days_between_judgment_and_min_pay_date,days_between_judgment_and_max_pay_date,min_payment_within_5_years_of_chargeoff,closed_w_max_pmt_within_5_yrs_of_min_pmt,max_pmt_within_5_yrs_of_min_pmt_within_5_yrs_of_chargeoff
136380,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1971,33,1,1,1,1,0,0,1,1,1,65617.85,2003-07,01/07/2003,,0,Active,1,1,09/06/2010,2535,35921.57,1,1,1,,,,,,,,,,,,,,,,0,,
136428,northeast,NY,Closed (9); PIF,Dormant Judgment,01/01/1969,36,1,1,1,1,0,1,0,1,1,0.33,2004-12,01/12/2004,,0,Active,1,1,11/12/2009,1836,1336.81,1,1,1,1,1,0,1,2138.62,2138.62,01/06/2016,01/06/2016,1,0,,4200,4200,2364,2364,0,1,
136445,midwest,MI,Placement (3); Active,Dormant Judgment,01/01/1957,48,1,1,1,1,0,0,0,0,1,25235.35,2005-06,01/06/2005,,0,Active,1,1,05/02/2008,979,16191.61,1,1,1,,,,,,,,,,,,,,,,0,,
136447,northeast,PA,Closed (9); PIF,Dormant Judgment,01/01/1972,29,1,1,0,0,0,0,0,1,1,3.24,2000-10,01/10/2000,3590.66,1,Pending,0,0,31/05/2001,242,3772.39,1,1,1,77,76,1,75,7224.67,96.32893333,26/04/2001,18/07/2018,6293,83.8933,34.94315601,207,6499,-35,6257,1,0,0
136657,northeast,NJ,Closed (9); SIF,Dormant Judgment,01/01/1968,41,1,0,1,1,0,0,0,0,1,64.17,2009-02,01/02/2009,7508.18,1,Satisfied,0,1,16/11/2010,653,8039.76,1,1,1,20,20,0,20,9022.6,451.13,27/09/2010,05/12/2019,3357,167.8,81.80544421,603,3959,-50,3306,1,0,0
136763,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1968,42,1,1,1,1,0,1,0,1,1,1124.01,2009-09,01/09/2009,2120.34,1,Active,1,1,16/12/2010,471,2845.73,1,1,1,45,45,0,45,3238.09,71.95755556,19/03/2012,16/11/2015,1338,29.7111,73.66049726,930,2267,459,1796,1,0,
136790,northeast,PA,Placement (3); Active,Dormant Judgment,01/01/1964,46,1,1,1,0,1,0,0,1,1,6578.61,2009-10,01/10/2009,3193.95,1,Active,1,1,16/04/2012,928,3841.15,1,1,1,,,,,,,,,,,,,,,,0,,
136825,midwest,MI,Closed (9); SIF,Dormant Judgment,01/01/1966,44,1,1,1,1,0,0,1,1,1,5970.93,2009-12,01/12/2009,5785.91,1,Dormant,0,1,28/02/2013,1185,7000.18,1,1,1,1,1,0,1,2000,2000,28/06/2018,28/06/2018,1,0,,3131,3131,1946,1946,0,1,
136957,southeast,GA,Placement (3); Active,Dormant Judgment,01/01/1971,39,1,1,1,1,1,1,0,1,1,2875.71,2010-04,01/04/2010,3307.2,1,Dormant,0,1,04/05/2015,1859,3399.7,1,1,1,2,2,0,2,2048.41,1024.205,12/03/2020,20/11/2023,1349,674,46.21753534,3633,4981,1774,3122,0,0,
137019,midwest,MI,Placement (3); Active,Dormant Judgment,01/01/1960,50,1,1,1,1,0,0,1,1,1,837.34,2010-01,01/01/2010,522.35,1,Active,1,1,06/08/2014,1678,696.5,1,1,1,,,,,,,,,,,,,,,,0,,
137067,midwest,OH,Closed (9); SIF,Dormant Judgment,01/01/1970,41,1,1,1,1,0,1,0,1,1,210.57,2010-09,01/09/2010,1947.47,1,Satisfied,0,1,06/02/2012,523,1972.44,1,1,1,1,1,0,1,2616.28,2616.28,16/09/2022,16/09/2022,1,0,,4398,4398,3875,3875,0,1,
137148,midwest,IL,Closed (9); SIF,Dormant Judgment,01/01/1975,35,1,1,1,1,1,0,0,1,1,479.98,2009-12,01/12/2009,2190.06,1,Active,1,1,01/10/2012,1035,2010.06,1,1,1,1,1,0,1,2620,2620,23/07/2018,23/07/2018,1,0,,3156,3156,2121,2121,0,1,
137240,west,WA,Placement (3); Active,Dormant Judgment,01/01/1974,35,1,1,1,1,0,0,0,1,1,18961.68,2009-05,01/05/2009,8383.8,1,Active,1,1,15/04/2014,1810,8788.8,1,1,1,,,,,,,,,,,,,,,,0,,
137297,west,WA,Placement (3); Active,Dormant Judgment,01/01/1978,33,1,1,0,1,1,0,0,1,1,4577.3,2011-06,01/06/2011,1848.27,1,Active,1,1,25/09/2014,1212,2185.77,1,1,1,,,,,,,,,,,,,,,,0,,
137428,southeast,GA,Closed (9); PIF,Dormant Judgment,01/01/1952,49,1,1,0,1,0,0,0,0,0,0.28,2000-08,01/08/2000,5966.29,1,,0,0,,,,0,1,,100,100,0,100,6894.34,68.9434,10/11/2000,21/06/2018,6433,64.32,32.61977718,101,6533,,,1,0,0
137458,northeast,PA,Placement (3); Active,Dormant Judgment,01/01/1962,47,1,1,1,0,0,0,0,0,0,3748.2,2009-01,01/01/2009,2149.83,1,Contested,0,0,06/12/2012,1435,2413.62,1,1,1,,,,,,,,,,,,,,,,0,,
137476,midwest,IL,Closed (9); PIF,Dormant Judgment,01/01/1963,46,1,1,0,1,0,0,0,0,0,0,2009-02,01/02/2009,1369.64,1,,0,0,,,,0,1,,127,125,2,123,1359.64,11.05398374,27/10/2009,14/05/2020,3853,31.3171,10.74055611,268,4120,,,1,0,0
137631,southwest,TX,Closed (9); PIF,Dormant Judgment,01/01/1972,38,1,1,0,0,0,0,0,0,0,0,2009-09,01/09/2009,9383.44,1,,0,0,,,,0,1,,97,97,0,97,9383.44,96.73649485,27/11/2009,27/02/2018,3015,31.0722,94.72761634,87,3101,,,1,0,0
137726,southwest,AZ,Placement (3); Active,Dormant Judgment,01/01/1955,55,1,1,1,1,1,0,0,1,1,4358.17,2010-01,01/01/2010,3197.67,1,Active,1,1,17/04/2013,1202,4358.17,1,1,1,,,,,,,,,,,,,,,,0,,
137743,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1953,57,1,1,0,1,0,0,0,0,1,8562.07,2010-01,01/01/2010,4460.4,1,Active,1,1,04/11/2013,1403,4460.4,1,1,1,,,,,,,,,,,,,,,,0,,
137770,northeast,PA,Placement (3); Active,Dormant Judgment,01/01/1982,28,1,1,1,0,0,0,0,0,0,1690.19,2010-02,01/02/2010,2410.81,1,Active,1,1,17/04/2012,806,2880.82,1,1,1,55,50,5,45,2250,50,18/04/2012,23/11/2016,1681,37.3333,40.73958953,807,2487,1,1681,1,0,
137772,southwest,AZ,Placement (3); Active,Dormant Judgment,01/01/1975,35,1,1,1,1,0,0,0,1,1,14871.36,2010-02,01/02/2010,7488.69,1,Active,1,1,22/11/2013,1390,10365.66,1,1,1,,,,,,,,,,,,,,,,0,,
137910,northeast,PA,Placement (3); Active,Dormant Judgment,01/01/1956,54,1,1,1,0,0,0,0,0,0,2080.23,2010-06,01/06/2010,954.73,1,Active,1,1,01/04/2014,1400,2037.98,1,1,1,11,11,0,11,550,50,28/02/2013,03/06/2015,826,75,20.26676755,1003,1828,-397,428,1,0,
137945,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1971,40,1,1,1,1,0,0,0,1,1,2531.97,2010-07,01/07/2010,1174.18,1,Active,1,1,11/03/2014,1349,1438.31,1,1,1,1,1,0,1,35,35,30/08/2010,30/08/2010,1,0,,60,60,-1289,-1289,1,0,
137949,northeast,NY,Closed (9); PIF,Dormant Judgment,01/01/1953,58,1,1,0,1,0,0,0,0,0,0,2010-07,01/07/2010,11135.5,1,,0,0,,,,0,1,,108,108,0,108,11132.5,103.0787037,05/10/2010,06/09/2019,3259,30.1667,103.9705132,96,3354,,,1,0,0
137989,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1955,55,1,1,0,0,0,0,0,0,0,2415.24,2010-05,01/05/2010,1616.86,1,Active,1,1,18/03/2014,1417,1616.86,1,1,1,,,,,,,,,,,,,,,,0,,
138480,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1972,40,1,1,1,0,0,0,0,0,0,5089.65,2012-05,01/05/2012,2456.89,1,Active,1,1,14/07/2014,804,3931.02,1,1,1,,,,,,,,,,,,,,,,0,,
138574,southwest,TX,Placement (3); On Hold,Dormant Judgment,01/01/1971,41,1,1,1,0,0,0,0,0,1,3958.8,2011-12,01/12/2011,2279.97,1,Active,1,1,12/01/2016,1503,3039.96,1,1,1,,,,,,,,,,,,,,,,0,,
138581,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1949,64,1,1,1,0,0,0,0,0,0,3700.94,2012-09,01/09/2012,2565.29,1,Active,1,1,17/03/2016,1293,2686.29,1,1,1,,,,,,,,,,,,,,,,0,,
138769,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1985,27,1,1,1,0,0,0,0,0,0,6305.06,2012-01,01/01/2012,3558.08,1,Active,1,1,30/03/2015,1184,4744.1,1,1,1,,,,,,,,,,,,,,,,0,,
138972,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1972,32,1,1,1,1,0,0,0,1,1,4313.34,2003-07,01/07/2003,,0,Dormant,0,1,28/02/2008,1703,3008.69,1,1,1,,,,,,,,,,,,,,,,0,,
139043,northeast,NY,Closed (9); SIF,Dormant Judgment,01/01/1950,59,1,1,1,1,0,0,0,1,0,2442.44,2009-04,01/04/2009,8123.21,1,Active,1,1,23/06/2010,448,8985.17,1,1,1,29,29,0,29,12199,420.6551724,05/05/2014,28/09/2018,1608,55.4138,230.9085591,1860,3467,1412,3019,0,1,
139294,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1942,59,1,1,0,1,0,0,0,0,0,64009.74,2000-07,01/07/2000,10465.33,1,Active,1,1,09/05/2006,2138,25875.48,1,1,1,,,,,,,,,,,,,,,,0,,
139410,midwest,OH,Closed (9); SIF,Dormant Judgment,01/01/1957,50,1,1,1,1,1,0,0,1,1,1696.99,2006-12,01/12/2006,,0,Satisfied,0,1,21/08/2009,994,7645.9,1,1,1,1,1,0,1,7082.59,7082.59,07/10/2021,07/10/2021,1,0,,5424,5424,4430,4430,0,1,
139426,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1963,47,1,1,1,1,0,1,0,0,0,0,2010-05,01/05/2010,2988.22,1,Satisfied,0,1,15/07/2011,440,3136.13,1,1,1,30,30,0,30,3234.14,107.8046667,17/09/2014,04/12/2019,1905,63.4667,51.67323841,1600,3504,1160,3064,1,0,0
139530,northeast,NY,Closed (9); SIF,Dormant Judgment,01/01/1962,38,1,1,1,1,0,1,0,1,1,5087.7,2000-03,01/03/2000,3107.32,1,Dormant,0,1,28/01/2002,698,2537.34,1,1,1,12,12,0,12,3000,250,06/09/2000,23/06/2021,7596,632.9167,12.02093207,189,7784,-509,7086,1,0,0
139598,west,CA,Placement (3); Active,Dormant Judgment,01/01/1965,45,1,1,1,1,1,0,0,1,1,22448.72,2009-09,01/09/2009,20424.14,1,Active,1,1,26/10/2012,1151,21034.14,1,1,1,259,259,0,259,18274.89,70.55942085,08/05/2013,02/04/2021,2887,11.1429,192.6681077,1345,4231,194,3080,1,0,
139633,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1972,38,1,1,1,1,0,1,0,1,0,0,2010-02,01/02/2010,641.84,1,Satisfied,0,1,18/03/2014,1506,708.68,1,1,1,4,4,0,4,798.62,199.655,27/05/2021,30/08/2021,96,23.75,,4133,4228,2627,2722,0,1,
139753,northeast,NJ,Closed (9); SIF,Dormant Judgment,01/01/1966,46,1,1,0,1,0,1,0,1,0,18.38,2012-03,01/03/2012,3869.01,1,Active,1,1,08/12/2014,1012,4018.39,1,1,1,8,8,0,8,4033.89,504.23625,17/08/2017,12/12/2018,483,60.25,254.2018839,1995,2477,983,1465,0,1,
139935,midwest,IL,Closed (9); SIF,Dormant Judgment,01/01/1979,33,1,1,1,1,0,1,0,1,0,278.48,2011-07,01/07/2011,1118.61,1,Active,1,1,20/09/2016,1908,1327.61,1,1,1,1,1,0,1,1360,1360,17/01/2019,17/01/2019,1,0,,2757,2757,849,849,0,1,
140111,midwest,MI,Closed (9); SIF,Dormant Judgment,01/01/1972,38,1,1,1,1,0,1,0,1,1,943.11,2009-12,01/12/2009,1220.4,1,Satisfied,0,1,10/07/2012,952,1497.72,1,1,1,1,1,0,1,876.81,876.81,11/10/2019,11/10/2019,1,0,,3601,3601,2649,2649,0,1,
140119,midwest,MI,Closed (9); PIF,Dormant Judgment,01/01/1959,51,1,1,1,1,0,1,0,1,1,0,2010-06,01/06/2010,1573.41,1,Satisfied,0,1,06/08/2012,797,2658.49,1,1,1,8,7,1,6,3202.5,533.75,21/02/2019,18/01/2020,332,55.1667,,3187,3518,2390,2721,0,1,
140182,midwest,MI,Placement (3); Active,Dormant Judgment,01/01/1961,50,1,1,1,1,0,0,0,0,1,2473.49,2010-07,01/07/2010,1495.68,1,Dormant,0,1,10/08/2012,771,1754.27,1,1,1,,,,,,,,,,,,,,,,0,,
140325,southeast,GA,Placement (3); Active,Dormant Judgment,01/01/1986,23,1,1,1,1,1,0,0,1,1,5392.72,2009-03,01/03/2009,8357.14,1,Dormant,0,1,27/07/2015,2339,5977.81,1,1,1,8,8,0,8,3036.29,379.53625,30/06/2015,01/10/2019,1555,194.25,59.43122748,2312,3866,-27,1527,0,0,
140485,west,CA,Placement (3); Active,Dormant Judgment,01/01/1958,52,1,1,1,1,0,0,0,1,1,19061.53,2009-07,01/07/2009,7599.43,1,Dormant,0,1,11/07/2011,740,9546.16,1,1,1,1,1,0,1,7.98,7.98,22/10/2013,22/10/2013,1,0,,1574,1574,834,834,1,0,
140496,west,CA,Placement (3); Active,Dormant Judgment,01/01/1975,35,1,1,1,1,0,0,0,1,1,12658.82,2009-09,01/09/2009,5166.77,1,Dormant,0,1,02/05/2011,608,6265.66,1,1,1,,,,,,,,,,,,,,,,0,,
140572,west,CA,Closed (9); SIF,Dormant Judgment,01/01/1967,43,1,1,1,1,1,0,1,1,1,2072.71,2010-05,01/05/2010,2978.1,1,Active,1,1,14/10/2020,3819,7048.31,1,1,0,16,16,0,16,8643.68,540.23,31/01/2014,31/10/2022,3196,199.6875,82.3177998,1371,4566,-2448,747,1,0,0
140641,west,CA,Placement (3); Active,Dormant Judgment,01/01/1988,24,1,1,1,1,0,0,1,1,1,7367.43,2012-06,01/06/2012,3549.6,1,Active,1,1,13/01/2016,1321,3849.1,1,1,1,,,,,,,,,,,,,,,,0,,
140649,west,CA,Placement (3); Active,Dormant Judgment,01/01/1969,43,1,1,1,1,0,0,0,1,1,4663.95,2012-01,01/01/2012,2079.7,1,Active,1,1,10/07/2014,921,2379.2,1,1,1,,,,,,,,,,,,,,,,0,,
140815,southeast,GA,Closed (9); PIF,Dormant Judgment,01/01/1986,26,1,1,0,1,0,0,0,1,1,7.56,2012-03,01/03/2012,2813.02,1,Active,1,1,20/07/2012,141,3226.32,1,1,1,1,1,0,1,4412.52,4412.52,29/05/2019,29/05/2019,1,0,,2645,2645,2504,2504,0,1,
140890,southeast,GA,Placement (3); Active,Dormant Judgment,01/01/1980,33,1,1,1,1,1,0,0,1,1,2626.09,2012-08,01/08/2012,2626.09,1,Dormant,0,1,13/11/2013,469,2990.2,1,1,1,,,,,,,,,,,,,,,,0,,
140921,west,CA,Closed (9); PIF,Dormant Judgment,01/01/1962,44,1,1,0,1,0,1,0,1,1,0,2006-02,01/02/2006,1543.98,1,Pending,0,0,04/02/2008,733,2235.1,1,1,1,28,26,2,24,4052.5,168.8541667,11/11/2015,19/09/2017,679,28.25,181.6582364,3570,4248,2837,3515,0,1,
140931,southeast,GA,Closed (9); SIF,Dormant Judgment,01/01/1969,37,1,1,0,1,0,0,0,1,1,505.81,2006-05,01/05/2006,1096.21,1,Pending,0,0,16/04/2008,716,1210.04,1,1,1,1,1,0,1,1093.37,1093.37,30/08/2018,30/08/2018,1,0,,4504,4504,3788,3788,0,1,
141027,west,OR,Closed (9); SIF,Dormant Judgment,01/01/1968,43,1,1,0,1,0,0,0,1,1,6035.62,2011-04,01/04/2011,,0,Active,1,1,03/03/2015,1432,7664.53,1,1,1,1,1,0,1,5759.27,5759.27,01/03/2021,01/03/2021,1,0,,3622,3622,2190,2190,0,1,
141077,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1960,52,1,1,0,1,0,0,0,1,1,1716,2012-03,01/03/2012,1482.7,1,Active,1,1,06/05/2014,796,1000,1,1,1,,,,,,,,,,,,,,,,0,,
141100,west,OR,Placement (3); Active,Dormant Judgment,01/01/1967,44,1,1,1,1,0,0,1,1,1,8047.17,2011-04,01/04/2011,,0,Active,1,1,13/02/2015,1414,4433.09,1,1,1,,,,,,,,,,,,,,,,0,,
141112,west,OR,Placement (3); Active,Dormant Judgment,01/01/1955,56,1,1,0,1,0,0,0,1,0,22992.31,2010-10,01/10/2010,,0,Active,1,1,24/02/2015,1607,12714.98,1,1,1,,,,,,,,,,,,,,,,0,,
141133,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1939,72,0,1,0,1,0,0,0,1,1,14903.39,2011-03,01/03/2011,,0,Active,1,1,03/03/2015,1463,8254.87,1,1,1,,,,,,,,,,,,,,,,0,,
141433,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1972,42,1,1,1,1,0,0,0,1,1,194.06,2013-07,01/07/2013,300,1,Active,1,1,10/09/2013,71,479,1,1,1,2,2,0,2,503.15,251.575,19/11/2013,09/08/2019,2090,1044.5,7.327452895,141,2230,70,2159,1,0,
141689,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1985,29,1,1,0,1,0,0,0,1,0,2546,2013-10,01/10/2013,1320,1,Active,1,1,06/05/2014,217,1472,1,1,1,,,,,,,,,,,,,,,,0,,
141924,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1982,34,1,1,1,1,0,0,0,1,1,1945.4,2015-10,01/10/2015,1320,1,Active,1,1,12/01/2016,103,1327.85,1,1,1,10,10,0,10,255,25.5,28/01/2016,10/10/2016,257,25.6,,119,375,16,272,1,0,
142018,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1993,22,1,1,0,1,0,0,0,1,1,2454.08,2014-12,01/12/2014,1320,1,Active,1,1,27/03/2015,116,1477.58,1,1,1,,,,,,,,,,,,,,,,0,,
142030,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1992,21,1,1,1,1,0,0,0,1,1,901.55,2012-10,01/10/2012,300,1,Active,1,1,19/07/2013,291,476,1,1,1,,,,,,,,,,,,,,,,0,,
142157,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1981,36,1,1,1,1,0,1,0,1,1,1089.91,2016-12,01/12/2016,560,1,Active,1,1,08/05/2017,158,727.33,1,1,1,,,,,,,,,,,,,,,,0,,
142219,southeast,AL,Closed (9); PIF,Dormant Judgment,01/01/1956,57,1,1,1,1,0,1,0,1,1,0,2013-05,01/05/2013,900,1,Active,1,1,22/07/2013,82,969.6,1,1,1,6,6,0,6,1548.62,258.1033333,29/08/2013,24/01/2020,2340,389.8333,20.14331066,120,2459,38,2377,1,0,0
142294,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1987,28,1,1,0,1,0,0,0,1,1,648.79,2014-10,01/10/2014,300,1,Active,1,1,08/01/2015,99,390,1,1,1,,,,,,,,,,,,,,,,0,,
142305,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1987,22,1,1,1,1,0,0,0,1,1,789.91,2008-08,01/08/2008,360,1,Active,1,1,25/01/2013,1638,469,1,1,1,3,3,0,3,36.24,12.08,08/05/2013,04/09/2013,120,39.6667,,1741,1860,103,222,1,0,
142336,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1980,36,1,1,1,1,0,0,0,0,1,1892.59,2015-09,01/09/2015,900,1,Active,1,1,04/01/2016,125,1095.73,1,1,1,,,,,,,,,,,,,,,,0,,
142440,southeast,AL,Closed (9); SIF,Dormant Judgment,01/01/1971,42,1,1,1,1,0,0,0,0,0,86.18,2013-06,01/06/2013,300,1,Active,1,1,21/12/2020,2760,486,1,1,0,4,4,0,4,707.88,176.97,18/11/2013,09/11/2021,2914,728.25,7.393872189,170,3083,-2590,323,1,0,0
142540,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1978,37,1,1,1,1,0,0,0,1,1,1631.78,2014-08,01/08/2014,744,1,Active,1,1,08/07/2015,341,900.99,1,1,1,,,,,,,,,,,,,,,,0,,
142732,southeast,AL,Closed (9); PIF,Dormant Judgment,01/01/1989,26,1,0,1,1,0,1,0,1,1,3.64,2014-12,01/12/2014,744,1,Active,1,1,29/04/2015,149,870,1,1,1,4,4,0,4,1125.3,281.325,03/06/2016,03/05/2018,700,174.75,48.92965157,550,1249,401,1100,1,1,1
142821,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1986,30,1,1,0,1,0,0,0,1,0,1394.11,2015-09,01/09/2015,744,1,Active,1,1,21/09/2017,751,948.37,1,1,1,,,,,,,,,,,,,,,,0,,
142897,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1985,29,1,1,1,1,0,1,0,1,1,1511.46,2014-01,01/01/2014,560,1,Active,1,1,04/04/2014,93,722.96,1,1,1,,,,,,,,,,,,,,,,0,,
143045,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1987,28,1,1,0,1,0,0,0,1,1,657.75,2014-07,01/07/2014,300,1,Active,1,1,18/09/2014,79,390,1,1,1,,,,,,,,,,,,,,,,0,,
143070,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1967,47,1,1,0,1,0,0,0,1,1,625.61,2014-01,01/01/2014,300,1,Active,1,1,24/03/2014,82,372,1,1,1,,,,,,,,,,,,,,,,0,,
143279,southeast,AL,Closed (9); PIF,Dormant Judgment,01/01/1990,23,1,1,1,1,1,0,0,1,1,0.61,2013-05,01/05/2013,1320,1,Active,1,1,22/10/2013,174,1507.29,1,1,1,7,7,0,7,2152.18,307.4542857,13/03/2019,25/09/2019,197,28,,2142,2338,1968,2164,0,1,
143572,southeast,GA,Placement (3); Active,Suit,01/01/1986,31,1,1,0,1,0,0,0,0,0,420,2017-03,01/03/2017,420,1,,0,0,,,,0,1,,,,,,,,,,,,,,,,,0,,
144232,northeast,PA,Closed (9); PIF,Suit,01/01/1964,53,1,1,0,0,0,0,0,0,0,0,2017-05,01/05/2017,240,1,,0,0,,,,0,1,,1,1,0,1,240,240,27/03/2020,27/03/2020,1,0,,1061,1061,,,1,1,1
144417,southeast,AL,Placement (3); Active,Suit,01/01/1955,62,1,1,0,1,0,0,0,0,0,420,2017-02,01/02/2017,420,1,,0,0,,,,0,1,,,,,,,,,,,,,,,,,0,,
144569,northeast,NY,Pending Allocation (1); Recalled | Contractual,Dormant Judgment,01/01/1966,43,1,1,1,1,1,0,0,1,1,14010.83,2009-01,01/01/2009,5556.01,1,Active,1,1,17/05/2010,501,6705.65,1,1,1,,,,,,,,,,,,,,,,0,,
144763,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1945,63,1,1,0,1,0,0,0,1,1,23325.16,2008-06,01/06/2008,19386.18,1,Active,1,1,18/09/2009,474,21690.84,1,1,1,,,,,,,,,,,,,,,,0,,
144855,northeast,PA,Placement (3); Active,Dormant Judgment,01/01/1972,33,1,1,0,0,0,0,0,1,1,4545.06,2005-04,01/04/2005,,0,Active,1,1,10/10/2008,1288,3007.59,1,1,1,17,17,0,17,760,44.70588235,17/11/2008,01/04/2010,501,29.4118,46.17189621,1326,1826,38,538,1,0,
144885,southeast,GA,Closed (9); SIF,Dormant Judgment,01/01/1971,39,1,0,1,1,1,0,0,1,1,71.72,2010-06,01/06/2010,1617.82,1,Satisfied,0,1,10/12/2013,1288,2704.27,1,1,1,2,2,0,2,3318.5,1659.25,27/11/2019,17/12/2019,21,10,,3466,3486,2178,2198,0,1,
144926,northeast,NY,Closed (9); PIF,Dormant Judgment,01/01/1984,27,1,1,1,1,0,1,0,1,1,0,2011-01,01/01/2011,1082.71,1,Satisfied,0,1,18/09/2014,1356,1312.71,1,1,1,19,19,0,19,1916.28,100.8568421,17/05/2019,04/10/2019,141,7.3684,,3058,3198,1702,1842,0,1,
145008,northeast,NY,Closed (9); PIF,Dormant Judgment,01/01/1981,33,1,1,1,1,0,1,0,1,1,0,2013-07,01/07/2013,1169.15,1,Active,1,1,02/02/2015,581,1370.15,1,1,1,1,1,0,1,1935.84,1935.84,10/06/2019,10/06/2019,1,0,,2170,2170,1589,1589,0,1,
145035,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1977,34,1,1,1,1,1,0,1,1,0,0,2011-02,01/02/2011,811.12,1,Satisfied,0,1,06/01/2012,339,992.2,1,1,1,1,1,0,1,1089.57,1089.57,23/09/2020,23/09/2020,1,0,,3522,3522,3183,3183,0,1,
145476,west,CA,Closed (9); SIF,Dormant Judgment,01/01/1965,48,1,1,1,1,0,1,0,1,1,3992.96,2012-08,01/08/2012,2621.89,1,Dormant,0,1,29/08/2012,28,3217.46,1,1,1,1,1,0,1,1500,1500,31/05/2018,31/05/2018,1,0,,2129,2129,2101,2101,0,1,
145498,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1985,26,1,1,1,1,0,1,0,0,1,0,2010-11,01/11/2010,1105.9,1,Satisfied,0,1,14/01/2014,1170,714.33,1,1,1,1,1,0,1,778.59,778.59,23/05/2019,23/05/2019,1,0,,3125,3125,1955,1955,0,1,
145538,southeast,FL,Closed (9); SIF,Dormant Judgment,01/01/1959,39,1,1,0,1,0,0,0,1,1,1700.95,1998-02,01/02/1998,7372.74,1,Pending,0,0,03/07/1998,152,8338.53,1,1,1,13,13,0,13,7300,561.5384615,11/08/2017,28/08/2018,383,29.3846,580.1308094,7131,7513,6979,7361,0,1,
145604,southeast,FL,Closed (9); PIF,Dormant Judgment,01/01/1978,28,1,1,1,1,0,1,0,1,1,0,2005-08,01/08/2005,1370.78,1,Active,1,1,14/03/2008,956,2529.32,1,1,1,14,14,0,14,5747.48,410.5342857,03/05/2019,18/10/2019,169,12,,5023,5191,4067,4235,0,1,
145804,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1966,42,1,1,0,1,0,0,0,1,1,0,2008-02,01/02/2008,,0,Active,1,1,10/09/2010,952,522.89,1,1,1,10,10,0,10,528.25,52.825,01/05/2019,02/01/2020,247,24.6,,4107,4353,3155,3401,0,1,
